juris_id,case_citations
176,g.r. no. 170464
176,g.r. no. 185829
178,g.r. no. 75109
178,g.r. no. 91670
178,g.r. no. 179801
178,g.r. no. 169173
179,469 phil. 363
179,416 phil. 310
179,511 phil. 279
179,g.r. no. 179177
179,g.r. no. 185352
179,g.r. no. 161416
179,g.r. no. 165156
179,g.r. no. 179802
179,336 phil. 466
179,g.r. no. 173582
179,g.r. no. 186289
179,405 phil. 487
180,g.r. no. 192975
180,g.r. no. 192994
180,g.r. no. 192975
180,g.r. no. 175799
180,448 phil. 171
180,g.r. no. 61218
181,496 phil. 1
181,414 phil. 667
182,502 phil. 521
182,344 phil. 467
182,356 phil. 10
182,410 phil. 264
183,g.r. no. 154704
183,g.r. no. 156599
183,g.r. no. 165287
184,g.r. no. 177320
184,g.r. no. 185717
184,g.r. no. 194721
184,g.r. no. 186141
184,g.r. no. 190342
185,gr. no. 184915
185,372 phil. 188
185,468 phil. 70
185,gr. no. 188920
186,g.r. no. 170235
186,g.r. no. 186232
186,g.r. no. 166566
186,467 phil. 253
186,g.r. no. 85329
186,g.r. no. 105391
187,g.r. no. 113087
187,263 phil. 291
187,229 phil. 405
187,g.r. no. 175338
187,g.r. no. 175338
188,378 phil. 232
188,449 phil. 233
188,447 phil. 571
190,g.r. no. 171019
190,384 phil. 70
190,g.r. no. 177324
190,g.r. no. 179940
190,g.r. no. 185166
190,g.r. no. 171018
190,458 phil. 180
190,471 phil. 895
190,g.r. no. 172953
190,g.r. no. 174198
190,g.r. no. 191198
190,g.r. no. 194836
190,g.r. no. 186134
191,g.r. no. 183018
192,6 id. 7
192,522 phil. 565
192,499 phil. 24
192,g.r. no. 181688
192,g.r. no. 182626
192,g.r. no. 177467
192,g.r. no. 164856
192,g.r. no. 149640
192,238 phil. 699
192,g.r. no. 166554
192,g.r. no. 144885
192,g.r. no. 110027
192,252 phil. 27
192,g.r. no. 150107
192,g.r. no. 167988
192,524 phil. 564
193,g.r. no. 174668
193,337 phil. 654
194,g.r. no. 198728
194,g.r. no. 188225
194,g.r. no. 198728
194,g.r. no. 188225
194,g.r. no. 198728
194,g.r. no. 188225
194,g.r. no. 198728
194,g.r. no. 188225
194,g.r. no. 198728
194,g.r. no. 188225
194,g.r. no. 198728
194,g.r. no. 172677
194,g.r. no. 179243
194,g.r. no. 154491
195,g.r. no. 182475
195,417 phil. 428
195,g.r. no. 165594
195,349 phil. 972
195,g.r. no. 100641
195,g.r. no. 170464
195,497 phil. 806
195,g.r. no. 166703
195,413 phil. 41
195,g.r. no. 148132
195,380 phil. 416
195,257 phil. 261
195,g.r. no. 156104
195,449 phil. 271
195,388 phil. 964
195,g.r. no. 172628
195,g.r. no. 152777
196,440 phil. 181
196,437 phil. 452
196,517 phil. 643
196,502 phil. 305
196,491 phil. 405
197,g.r. no. 75787
197,g.r. no. 78693
197,g.r. no. 149859
197,g.r. no. 156810
197,g.r. no. 178397
197,g.r. no. 176748
197,g.r. no. 118434
197,g.r. no. 125303
197,g.r. no. 112096
197,g.r. no. 114313
197,g.r. no. 166208
197,g.r. no. 181913
197,g.r. no. 187200
197,g.r. no. 166554
197,g.r. no. 164860
197,g.r. no. 177795
197,g.r. no. 165381
197,g.r. no. 187107
197,g.r. no. 170464
197,g.r. no. 146267
197,g.r. no. 69494
197,g.r. no. 188233
197,g.r. no. 166109
198,g.r. no. 188106
198,g.r. no. 182690
198,g.r. no. 182917
198,g.r. no. 178321
198,g.r. no. 153573
198,g.r. no. 185012
198,g.r. no. 182454
198,g.r. no. 178406
198,g.r. no. 172118
198,g.r. no. 148689
198,g.r. no. 141631
198,g.r. no. 184757
198,g.r. no. 176740
198,g.r. no. 19258
198,g.r. no. 188106
198,g.r. no. 181827
199,533 phil. 703
199,g.r. no. 110974
199,441 phil. 286
199,453 phil. 858
199,415 phil. 271
199,420 phil. 357
199,g.r. no. 173798
199,g.r. no. 152584
199,393 phil. 446
199,376 phil. 682
199,g.r. no. 168932
199,g.r. no. 177138
200,g.r. no. 167693
200,g.r. no. 173787
200,g.r. no. 147678
200,g.r. no. 148716
200,g.r. no. 177779
200,g.r. no. 180500
200,g.r. no. 177756
200,g.r. no. 184791
200,g.r. no. 169641
200,466 phil. 87
201,g.r. no. 172623
201,377 phil. 275
201,86 phil. 624
202,41 phil. 188
202,118 phil. 246
202,453 phil. 158
202,g.r. no. 180141
203,g.r. no. 170181
203,g.r. no. 150284
203,g.r. no. 178621
203,g.r. no. 189457
203,362 phil. 383
203,532 phil. 121
204,g.r. no. 182559
204,256 phil. 1092
204,450 phil. 744
204,g.r. no. 86695
204,g.r. no. 183789
204,531 phil. 345
204,450 phil. 744
205,g.r. no. 85419
205,g.r. no. 89802
205,g.r. no. 170984
205,g.r. no. 179952
205,g.r. no. 171399
205,g.r. no. 189647
205,g.r. no. 168842
205,g.r. no. 133179
205,g.r. no. 164510
205,508 phil. 260
205,g.r. no. 155868
206,g.r. no. 189434
206,g.r. no. 189434
206,453 phil. 1059
206,g.r. no. 189505
206,g.r. no. 189505
206,g.r. no. 189434
206,g.r. no. 189505
206,g.r. no. 189434
206,116 phil. 1361
206,461 phil. 598
206,g.r. no. 90529
206,115 phil. 120
206,g.r. no. 170122
206,255 phil. 71
206,g.r. no. 189434
206,g.r. no. 177857
206,g.r. no. 152154
206,g.r. no. 178899
206,g.r. no. 189434
206,g.r. no. 189434
206,515 phil. 1
206,409 phil. 450
206,g.r. no. 182984
207,459 phil. 506
207,389 phil. 441
207,g.r. no. 160940
207,369 phil. 907
207,497 phil. 621
208,521 phil. 796
208,g.r. no. 172020
208,502 phil. 595
208,g.r. no. 174006
208,g.r. no. 156076
208,g.r. no. 165114
208,429 phil. 225
208,g.r. no. 165803
208,g.r. no. 106042
208,327 phil. 689
208,456 phil. 732
208,323 phil. 228
208,178 phil. 422
209,g.r. no. 182075
209,g.r. no. 164307
209,402 phil. 949
209,g.r. no. 164402
209,g.r. no. 173415
209,g.r. no. 68291
209,g.r. no. 171277
209,g.r. no. 157573
209,g.r. no. 173900
209,431 phil. 255
209,g.r. no. 158674
209,g.r. no. 154427
210,g.r. no. 142801
210,g.r. no. 142283
210,g.r. no. 142283
210,g.r. no. 133132
210,g.r. no. 160093
210,g.r. no. 152845
210,g.r. no. 166620
210,g.r. no. 96681
210,g.r. no. 192935
210,g.r. no. 157684
210,g.r. no. 170146
210,g.r. no. 192935
210,g.r. no. 147387
210,g.r. no. 147387
210,g.r. no. 95244
210,g.r. no. 141149
210,g.r. no. 180917
210,g.r. no. 149539
210,g.r. no. 12373
210,g.r. no. 149335
210,g.r. no. 146137
211,g.r. no. 183563
211,g.r. no. 195239
211,g.r. no. 180914
212,g.r. no. 161133
212,g.r. no. 158413
212,g.r. no. 158413
212,g.r. no. 158413
212,g.r. no. 161133
212,g.r. no. 158413
212,g.r. no. 158413
212,g.r. no. 161133
212,g.r. no. 161133
212,g.r. no. 158413
212,g.r. no. 158413
212,g.r. no. 161133
212,g.r. no. 158413
212,g.r. no. 161133
212,g.r. no. 158694
212,g.r. no. 158413
212,g.r. no. 161133
212,g.r. no. 164763
213,g.r. no. 122287
213,g.r. no. 154538
213,g.r. no. 122287
213,g.r. no. 122287
213,g.r. no. 154538
213,g.r. no. 122287
213,g.r. no. 122287
213,g.r. no. 154538
213,g.r. no. 15678
213,g.r. no. 167195
213,g.r. no. 171535
213,g.r. no. 48050
213,g.r. no. 82215
213,g.r. no. 94490
213,g.r. no. 161739
213,g.r. no. 163103
213,g.r. no. 168139
213,g.r. no. 76431
213,26 phil. 404
214,517 phil. 110
214,452 phil. 801
214,g.r. no. 185493
214,38 phil. 330
215,g.r. no. 172184
215,498 phil. 586
215,g.r. no. 186539
216,100 phil. 964
216,105 phil. 266
216,g.r. no. 168237
216,g.r. no. 116183
216,g.r. no. 94563
216,g.r. no. 847847
216,g.r. no. 143361
217,g.r. no. 179488
217,518 phil. 53
217,g.r. no. 154704
219,g.r. no. 166866
219,g.r. no. 108713
219,g.r. no. 150986
219,123 phil. 1147
219,g.r. no. 175176
219,g.r. no. 150936
219,271 phil. 1
219,g.r. no. 160725
219,g.r. no. 193023
219,g.r. no. 169957
219,g.r. no. 167809
219,g.r. no. 180979
219,g.r. no. 171558
220,g.r. no. 131622
220,g.r. no. 170674
220,g.r. no. 163244
220,g.r. no. 161003
220,g.r. no. 147950
220,g.r. no. 152984
220,g.r. no. 173565
220,g.r. no. 157911
220,g.r. no. 146511
220,g.r. no. 154127
220,g.r. no. 80201
221,g.r. no. 149110
221,g.r. no. 167499
221,g.r. no. 111610
221,g.r. no. 143076
221,g.r. no. 149110
222,2000 pp. 1
222,g.r. no. 173309
222,g.r. no. 184958
222,g.r. no. 134596
222,g.r. no. 140065
222,g.r. no. 172606
222,g.r. no. 105580
222,g.r. no. 121377
222,g.r. no. 59436
222,2001 pp. 10
222,2001 p. 12
222,g.r. no. 165483
222,g.r. no. 101442
222,g.r. no. 111941
222,g.r. no. 134815
222,g.r. no. 82815
222,g.r. no. 108871
222,g.r. no. 134568
222,g.r. no. 139150
222,g.r. no. 183457
222,g.r. no. 142467
222,g.r. no. 176609
222,g.r. no. 137842
223,g.r. no. 189980
223,g.r. no. 183676
223,g.r. no. 177324
224,517 phil. 96
224,495 phil. 123
225,g.r. no. 108763
225,g.r. no. 184063
225,g.r. no. 112019
225,g.r. no. 109975
225,g.r. no. 173294
225,g.r. no. 155800
225,g.r. no. 178741
225,g.r. no. 176464
225,g.r. no. 168796
225,g.r. no. 168335
225,g.r. no. 151867
225,g.r. no. 167206
225,g.r. no. 174451
226,g.r. no. 138296
226,g.r. no. 135644
226,g.r. no. 159352
226,g.r. no. 158768
226,g.r. no. 124354
226,g.r. no. 179419
226,g.r. no. 171468
226,g.r. no. 97412
227,g.r. no. 144256
227,g.r. no. 178021
227,g.r. no. 133132
227,g.r. no. 1331232
227,g.r. no. 118883
228,245 phil. 780
228,401 phil. 77
228,181 phil. 181
228,g.r. no. 186560
228,g.r. no. 192791
228,479 phil. 677
228,460 phil. 459
228,155 phil. 126
228,460 phil. 751
228,gr. no. 162224
229,444 phil. 571
229,g.r. no. 182517
229,385 phil. 912
229,462 phil. 193
229,g.r. no. 183569
229,536 phil. 897
229,519 phil. 531
229,469 phil. 385
229,427 phil. 422
229,432 phil. 57
229,428 phil. 401
229,420 phil. 727
229,406 phil. 947
229,397 phil. 607
229,367 phil. 755
229,g.r. no. 177747
230,g.r. no. 193861
230,g.r. no. 176298
230,g.r. no. 172357
230,g.r. no. 185849
230,g.r. no. 175835
230,g.r. no. 184179
230,g.r. no. 180505
230,g.r. no. 181036
230,g.r. no. 178318
230,g.r. no. 175315
230,g.r. no. 183457
231,g.r. no. 171491
231,469 phil. 896
231,506 phil. 423
231,483 phil. 601
231,479 phil. 131
231,383 phil. 843
231,407 phil. 351
231,481 phil. 189
232,g.r. no. 189466
232,g.r. no. 162371
232,g.r. no. 120972
232,g.r. no. 83354
232,g.r. no. 171872
233,g.r. no. 179487
233,g.r. no. 183706
233,263 phil. 585
233,g.r. no. 191721
233,g.r. no. 177743
233,g.r. no. 182523
233,482 phil. 292
233,g.r. no. 183706
233,g.r. no. 182551
233,g.r. no. 178771
233,g.r. no. 181204
233,g.r. no. 173476
234,g.r. no. 167693
234,376 phil. 857
235,g.r. no. 28761
235,g.r. no. 167693
235,g.r. no. 188320
235,g.r. no. 54135
235,263 phil. 161
235,g.r. no. 189981
235,467 phil. 1102
235,g.r. no. 188978
235,g.r. no. 161909
236,429 phil. 522
236,386 phil. 786
236,335 phil. 693
236,420 phil. 235
236,446 phil. 349
236,344 phil. 467
236,380 phil. 204
236,332 phil. 410
236,373 phil. 990
236,453 phil. 221
236,424 phil. 482
236,g.r. no. 170474
236,g.r. no. 177573
236,g.r. no. 187044
236,g.r. no. 187044
236,362 phil. 305
237,g.r. no. 129584
237,512 phil. 281
237,g.r. no. 179702
237,g.r. no. 165476
237,g.r. no. 166109
237,g.r. no. 164681
237,g.r. no. 118985
237,g.r. no. 165679
237,g.r. no. 169173
238,480 phil. 828
238,g.r. no. 171774
238,498 phil. 570
238,g.r. no. 169599
238,g.r. no. 172848
239,460 phil. 301
239,449 phil. 285
239,473 phil. 616
239,g.r. no. 171048
239,251 phil. 560
239,g.r. no. 179174
239,485 phil. 248
240,g.r. no. 137110
240,g.r. no. 183824
240,g.r. no. 165842
240,g.r. no. 159218
240,g.r. no. 150758
240,g.r. no. 164435
240,130 phil. 745
240,g.r. no. 164435
241,g.r. no. 187256
241,g.r. no. 156208
241,g.r. no. 184740
241,g.r. no. 156556
241,g.r. no. 165381
241,g.r. no. 172227
242,g.r. no. 191218
243,g.r. no. 164693
243,g.r. no. 174719
243,g.r. no. 146586
243,g.r. no. 131282
243,g.r. no. 150462
243,g.r. no. 115788
243,g.r. no. 173531
243,g.r. no. 159494
243,g.r. no. 162593
243,g.r. no. 97412
243,g.r. no. 180274
244,g.r. no. 176740
244,g.r. no. 147678
244,g.r. no. 171349
244,g.r. no. 167756
244,g.r. no. 148226
244,g.r. no. 159261
244,g.r. no. 178061
244,g.r. no. 134773
244,g.r. no. 183696
244,g.r. no. 175836
244,g.r. no. 185716
244,g.r. no. 176640
244,411 phil. 666
244,425 phil. 559
244,g.r. no. 174484
244,g.r. no. 179570
244,g.r. no. 194379
244,g.r. no. 189847
244,g.r. no. 181246
244,g.r. no. 181084
245,274 phil. 960
245,g.r. no. 89452
245,g.r. no. 165450
245,g.r. no. 110936
246,g.r. no. 175020
246,425 phil. 210
247,g.r. no. 191008
247,g.r. no. 169999
247,g.r. no. 167614
248,g.r. no. 133706
248,g.r. no. 162721
248,g.r. no. 153850
249,g.r. no. 110434
249,479 phil. 578
249,g.r. no. 154704
249,g.r. no. 159417
249,g.r. no. 168108
249,g.r. no. 79269
249,497 phil. 490
249,g.r. no. 171312
250,g.r. no. 147678
250,g.r. no. 179710
250,g.r. no. 186134
250,g.r. no. 186227
250,g.r. no. 186392
250,g.r. no. 178301
250,g.r. no. 192235
251,372 phil. 93
251,g.r. no. 183891
252,g.r. no. 168475
252,g.r. no. 163868
252,g.r. no. 159890
253,g.r. no. 186540
253,g.r. no. 192789
253,g.r. no. 181635
253,g.r. no. 90254
253,g.r. no. 108180
253,g.r. no. 171526
253,g.r. no. 116326
254,g.r. no. 184645
254,g.r. no. 149072
255,g.r. no. 109406
255,g.r. no. 149633
255,g.r. no. 132981
255,g.r. no. 74135
255,g.r. no. 149633
255,g.r. no. 159200
256,g.r. no. 94071
257,g.r. no. 167693
257,g.r. no. 176734
257,g.r. no. 184958
257,g.r. no. 176631
257,g.r. no. 138471
257,g.r. no. 181544
257,g.r. no. 112034
257,g.r. no. 129433
257,g.r. no. 139834
257,g.r. no. 173476
257,g.r. no. 137842
258,g.r. no. 170750
258,g.r. no. 161758
258,g.r. no. 150654
258,g.r. no. 173900
259,g.r. no. 156252
259,g.r. no. 181845
259,g.r. no. 164940
259,g.r. no. 160455
259,g.r. no. 162886
259,g.r. no. 135384
259,g.r. no. 154704
259,g.r. no. 164205
259,g.r. no. 167291
260,g.r. no. 115734
260,g.r. no. 161925
260,g.r. no. 140848
260,g.r. no. 159292
260,379 phil. 743
261,84 phil. 569
261,494 phil. 164
261,392 phil. 1
261,467 phil. 798
261,327 phil. 1144
261,g.r. no. 161455
261,439 phil. 339
262,100 phil. 964
262,105 phil. 266
262,g.r. no. 168237
262,g.r. no. 116183
262,g.r. no. 94563
262,g.r. no. 84847
262,g.r. no. 143361
262,g.r. no. 159357
263,394 phil. 106
263,g.r. no. 164904
263,g.r. no. 82495
263,63 phil. 814
263,191 phil. 622
263,209 phil. 475
263,g.r. no. 81559
263,g.r. no. 155647
263,g.r. no. 184337
263,429 phil. 70
263,384 phil. 322
264,g.r. no. 164934
264,g.r. no. 180013
264,451 phil. 631
265,460 phil. 321
265,456 phil. 273
265,166 phil. 1231
265,250 phil. 129
265,431 phil. 510
266,388 phil. 906
266,481 phil. 222
266,504 phil. 564
266,516 phil. 628
266,g.r. no. 166580
266,g.r. no. 168560
266,g.r. no. 175005
266,511 phil. 338
266,g.r. no. 182740
266,g.r. no. 168922
266,g.r. no. 178520
266,g.r. no. 179868
267,g.r. no. 171359
267,g.r. no. 171359
267,g.r. no. 171359
267,g.r. no. 171776
267,g.r. no. 171755
267,g.r. no. 171755
267,g.r. no. 171755
267,g.r. no. 171359
267,g.r. no. 164015
267,454 phil. 34
267,437 phil. 117
267,124 phil. 722
267,g.r. no. 153526
267,g.r. no. 165568
267,g.r. no. 161318
267,g.r. no. 152243
267,g.r. no. 140656
267,66 phil. 689
267,23 phil. 212
267,g.r. no. 171359
267,g.r. no. 144805
267,g.r. no. 159794
267,g.r. no. 98494
267,g.r. no. 136502
268,499 phil. 207
268,345 phil. 324
268,g.r. no. 88168
268,366 phil. 678
268,315 phil. 860
268,g.r. no. 183628
268,223 phil. 266
268,g.r. no. 149434
268,g.r. no. 170734
268,g.r. no. 160952
269,g.r. no. 176742
269,g.r. no. 180501
269,g.r. no. 175325
269,g.r. no. 174195
269,g.r. no. 176743
269,g.r. no. 187154
269,g.r. no. 185203
269,g.r. no. 187742
269,496 phil. 747
269,g.r. no. 180501
269,455 phil. 810
269,506 phil. 630
270,376 phil. 738
270,g.r. no. 166580
270,g.r. no. 167678
270,g.r. no. 191491
270,516 phil. 628
270,g.r. no. 175005
270,g.r. no. 186180
271,356 phil. 670
271,g.r. no. 154953
272,412 phil. 755
272,370 phil. 52
272,41 phil. 462
272,12 phil. 13
272,204 phil. 615
273,384 phil. 264
273,338 phil. 386
273,g.r. no. 167449
273,g.r. no. 113774
273,g.r. no. 176800
273,g.r. no. 172306
273,g.r. no. 178976
273,g.r. no. 101527
273,g.r. no. 162468
273,g.r. no. 158232
273,g.r. no. 158232
273,g.r. no. 162468
273,g.r. no. 176377
273,511 phil. 384
273,359 phil. 955
273,516 phil. 628
273,g.r. no. 186289
273,g.r. no. 182320
273,g.r. no. 152048
273,g.r. no. 152048
273,g.r. no. 191008
273,g.r. no. 168317
273,g.r. no. 187200
273,g.r. no. 178524
274,177 okl. 292
274,g.r. no. 162372
275,g.r. no. 200238
275,g.r. no. 200238
275,g.r. no. 160261
275,g.r. no. 143258
275,g.r. no. 116526
276,g.r. no. 171840
276,486 phil. 366
276,g.r. no. 170685
276,g.r. no. 170220
277,g.r. no. 175910
277,g.r. no. 177790
277,g.r. no. 171631
277,g.r. no. 170757
277,534 phil. 181
277,g.r. no. 154953
277,g.r. no. 162322
277,g.r. no. 189021
278,520 phil. 434
278,434 phil. 511
279,g.r. no. 168550
280,g.r. no. 161796
280,g.r. no. 161830
280,g.r. no. 161796
280,g.r. no. 161830
280,g.r. no. 103302
280,g.r. no. 139083
280,g.r. no. 161796
280,g.r. no. 161830
280,g.r. no. 190456
280,g.r. no. 161796
280,g.r. no. 128557
280,g.r. no. 161796
280,g.r. no. 60269
280,g.r. no. 161796
280,g.r. no. 111387
280,g.r. no. 168394
280,g.r. no. 132163
280,g.r. no. 161796
280,g.r. no. 190456
280,g.r. no. 150453
280,g.r. no. 169091
280,g.r. no. 152423
280,g.r. no. 86186
281,gr. no. 177752
281,357 phil. 987
282,g.r. no. 170220
282,g.r. no. 170220
282,g.r. no. 176563
282,g.r. no. 170220
282,g.r. no. 176563
282,g.r. no. 170220
282,351 phil. 1089
282,407 phil. 143
283,g.r. no. 185011
283,g.r. no. 182528
283,g.r. no. 186390
283,g.r. no. 183656
283,g.r. no. 186418
283,g.r. no. 186138
284,388 phil. 550
284,498 phil. 75
284,g.r. no. 183965
284,g.r. no. 157852
285,g.r. no. 181342
285,g.r. no. 181356
285,g.r. no. 191805
285,g.r. no. 180906
285,g.r. no. 182161
285,522 phil. 705
285,g.r. no. 191805
285,500 phil. 275
285,g.r. no. 182498
285,g.r. no. 182498
285,g.r. no. 182498
285,g.r. no. 186640
285,g.r. no. 182165
286,g.r. no. 164268
286,g.r. no. 177780
286,g.r. no. 166502
286,28 phil. 360
286,494 phil. 391
287,404 phil. 586
287,g.r. no. 160273
287,g.r. no. 156841
287,404 phil. 586
287,g.r. no. 160273
287,g.r. no. 156841
287,g.r. no. 90856
287,481 phil. 352
287,g.r. no. 161188
287,g.r. no. 154259
287,g.r. no. 175932
287,g.r. no. 174089
288,g.r. no. 189486
288,g.r. no. 189486
288,g.r. no. 189699
288,g.r. no. 181455
288,g.r. no. 189486
288,g.r. no. 169157
288,321 phil. 427
288,345 phil. 250
288,g.r. no. 183105
288,g.r. no. 165744
288,g.r. no. 189486
288,g.r. no. 189486
288,89 phil. 780
288,362 phil. 633
288,g.r. no. 165849
289,g.r. no. 147266
289,g.r. no. 153817
289,g.r no. 176091
289,215 phil. 430
289,g.r. no. 131481
289,g.r. no. 156581
289,g.r. no. 163495
289,407 phil. 309
289,g.r. no. 176518
289,g.r. no. 169712
289,g.r. no. 138088
289,g.r. no. 142882
290,434 phil. 575
290,g.r. no. 182460
290,382 phil. 718
290,g.r. no. 172468
290,g.r. no. 174480
290,g.r. no. 182239
290,g.r. no. 182061
291,211 phil. 547
291,467 phil. 139
291,501 phil. 1
292,g.r. no. 55691
292,260 phil. 14
292,323 phil. 462
292,258 phil. 104
292,g.r. no. 148147
292,g.r. no. 142676
292,g.r. no. 142676
292,g.r. no. 178609
293,g.r. no. 165110
293,g.r. no. 120010
293,g.r. no. 144291
293,g.r. no. 136804
293,g.r. no. 120040
293,g.r. no. 155174
293,g.r. no. 153827
293,g.r. no. 153432
294,361 phil. 73
294,g.r. no. 103524
294,g.r. no. 165922
295,g.r. no. 175568
295,g.r. no. 175397
295,g.r. no. 161818
295,g.r. no. 154486
295,g.r. no. 159589
295,g.r. no. 169599
295,g.r. no. 141019
295,g.r. no. 154953
295,g.r. no. 195097
296,g.r. no. 148223
296,g.r. no. 175422
296,g.r. no. 112024
296,g.r. no. 180772
296,g.r. no. 157206
296,g.r. no. 164195
296,g.r. no. 166461
297,g.r. no. 174621
297,g.r. no. 176150
297,g.r. no. 167218
297,g.r. no. 178976
297,g.r. no. 102647
298,g.r. no. 144784
298,g.r. no. 155001
298,g.r. no. 183789
298,g.r. no. 180597
298,g.r. no. 160718
298,g.r. no. 169914
298,g.r. no. 166510
298,g.r. no. 50691
298,g.r. no. 144784
298,g.r. no. 122166
298,g.r. no. 118985
298,g.r. no. 136185
298,g.r. no. 191138
298,g.r. no. 170339
300,g.r. no. 169067
300,g.r. no. 168827
300,g.r. no. 187075
300,g.r. no. 188602
300,452 phil. 210
300,g.r. no. 165483
300,g.r. no. 188612
300,g.r. no. 183094
300,g.r. no. 184500
301,258 phil. 146
301,g.r. no. 114046
301,502 phil. 372
302,g.r. no. 132390
303,g.r. no. 143538
303,g.r. no. 182606
303,g.r. no. 155732
303,g.r. no. 89454
303,g.r. no. 177526
303,g.r. no. 141309
303,247 phil. 641
303,g.r. no. 189479
304,g.r. no. 141860
304,g.r. no. 181020
304,g.r. no. 136207
305,g.r. no. 147678
305,g.r. no. 188353
305,393 phil. 800
305,g.r. no. 87759
305,g.r. no. 89732
305,423 phil. 1065
305,g.r. no. 84391
305,390 phil. 989
305,g.r. no. 194379
305,g.r. no. 173477
305,466 phil. 637
305,426 phil. 511
305,392 phil. 284
305,g.r. no. 188610
305,g.r. no. 182551
305,g.r. no. 177573
305,g.r. no. 188323
305,g.r. no. 175315
305,452 phil. 210
306,g.r. no. 170071
306,g.r. no. 170125
306,g.r. no. 170071
306,g.r. no. 162333
306,g.r. no. 149749
306,g.r. no. 170071
307,485 phil. 248
307,380 phil. 416
307,g.r. no. 172580
308,69 phil. 635
308,g.r. no. 167995
308,g.r. no. 171631
308,374 phil. 692
309,g.r. no. 181809
309,g.r. no. 156185
309,g.r. no. 175151
309,378 phil. 498
310,87 phil. 737
310,531 phil. 318
311,g.r. no. 192686
311,g.r. no. 179177
311,g.r. no. 178901
312,g.r. no. 185230
312,g.r. no. 164669
312,g.r. no. 174711
312,496 phil. 671
312,237 phil. 510
312,463 phil. 689
312,520 phil. 801
312,g.r. no. 173565
313,g.r. no. 188818
313,162 phil. 731
313,136 phil. 212
313,g.r no. 155524
313,g.r. no. 188630
314,g.r. no. 132164
315,g.r. no. 161092
315,g.r. no. 161090
315,g.r. no. 161092
315,g.r. no. 161090
315,g.r. no. 161090
315,g.r. no. 161092
315,g.r. no. 161090
315,g.r. no. 161090
315,g.r. no. 161090
315,g.r. no. 161090
315,g.r. no. 161090
315,g.r. no. 161090
315,g.r. no. 161090
315,g.r. no. 161090
315,413 phil. 416
315,437 phil. 347
315,g.r. no. 169008
315,g.r. no. 161090
315,g.r. no. 161090
316,g.r. no. 167533
316,g.r. no. 122725
316,g.r. no. 157376
316,g.r. no. 166755
316,g.r. no. 148470
316,g.r. no. 120385
317,499 phil. 215
317,g.r. no. 191053
318,323 phil. 606
318,498 phil. 227
318,534 phil. 246
318,252 phil. 737
318,496 phil. 263
320,355 phil. 584
320,425 phil. 326
321,438 phil. 737
321,g.r. no. 183196
321,g.r. no. 148500
321,476 phil. 346
321,g.r. no. 150488
321,g.r. no. 146667
321,380 phil. 60
321,g.r. no. 160506
321,g.r. no. 152166
321,g.r. no. 169299
321,g.r. no. 171630
321,g.r. no. 185280
322,g.r. no. 166006
322,g.r. no. 162372
322,g.r. no. 160261
322,g.r. no. 110524
322,g.r. no. 14129
322,g.r. no. 180050
323,g.r. no. 179290
323,g.r. no. 179232
323,g.r. no. 179290
323,g.r. no. 179290
323,g.r. no. 179290
323,g.r. no. 179290
323,g.r. no. 179290
323,g.r. no. 179232
323,g.r. no. 179290
323,g.r. no. 101566
324,g.r. no. 168967
324,503 phil. 845
324,467 phil. 165
324,348 phil. 756
324,g.r. no. 169453
324,40 phil. 550
325,g.r. no. 123183
325,g.r. no. 164403
325,328 phil. 171
325,g.r. no. 66401
325,g.r. no. 143676
326,g.r. no. 180505
326,g.r. no. 147348
326,g.r. no. 181599
327,g.r. no. 193723
327,g.r. no. 156686
327,g.r. no. 158253
327,g.r. no. 168203
328,g.r. no. 154061
328,g.r. no. 148739
328,g.r. no. 149227
328,g.r. no. 147977
328,g.r. no. 154739
328,g.r. no. 157696
328,g.r. no. 87140
328,37 phil. 802
329,g.r. no. 241524
